▲ Next.js 16.2.7 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.68.115:3000
- Environments: .env.local
✓ Ready in 2.4s

 GET / 200 in 1928ms (next.js: 452ms, proxy.ts: 471ms, application-code: 1006ms)
 GET /api/posts 200 in 314ms (next.js: 4ms, proxy.ts: 5ms, application-code: 304ms)
 GET /api/ping?ts=1782372886231 200 in 25ms (next.js: 13ms, proxy.ts: 6ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 6ms, proxy.ts: 6ms, application-code: 2.6s)
 GET /api/stats 200 in 609ms (next.js: 4ms, proxy.ts: 5ms, application-code: 601ms)
 GET /api/posts 200 in 305ms (next.js: 3ms, proxy.ts: 3ms, application-code: 299ms)
 GET /api/ping?ts=1782372946235 200 in 28ms (next.js: 14ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 6ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/stats 200 in 696ms (next.js: 5ms, proxy.ts: 5ms, application-code: 686ms)
 GET /api/posts 200 in 301ms (next.js: 4ms, proxy.ts: 5ms, application-code: 291ms)
 GET /api/ping?ts=1782373006237 200 in 17ms (next.js: 6ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.1s (next.js: 13ms, proxy.ts: 7ms, application-code: 3.1s)
 GET /api/stats 200 in 758ms (next.js: 10ms, proxy.ts: 10ms, application-code: 737ms)
 GET /api/posts 200 in 343ms (next.js: 8ms, proxy.ts: 9ms, application-code: 326ms)
 GET /api/ping?ts=1782373066236 200 in 24ms (next.js: 11ms, proxy.ts: 6ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 7ms, proxy.ts: 6ms, application-code: 2.6s)
 GET /api/stats 200 in 624ms (next.js: 6ms, proxy.ts: 6ms, application-code: 612ms)
 GET /api/posts 200 in 304ms (next.js: 4ms, proxy.ts: 4ms, application-code: 296ms)
 GET /api/ping?ts=1782373126228 200 in 33ms (next.js: 8ms, proxy.ts: 8ms, application-code: 17ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 31ms, proxy.ts: 8ms, application-code: 2.5s)
 GET /api/stats 200 in 525ms (next.js: 3ms, proxy.ts: 4ms, application-code: 518ms)
 GET /api/posts 200 in 315ms (next.js: 6ms, proxy.ts: 5ms, application-code: 304ms)
 GET /api/ping?ts=1782373186232 200 in 24ms (next.js: 12ms, proxy.ts: 7ms, application-code: 5ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 5ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/stats 200 in 567ms (next.js: 4ms, proxy.ts: 4ms, application-code: 559ms)
 GET /api/posts 200 in 293ms (next.js: 5ms, proxy.ts: 3ms, application-code: 285ms)
 GET /api/ping?ts=1782373246234 200 in 25ms (next.js: 13ms, proxy.ts: 6ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 6ms, proxy.ts: 7ms, application-code: 2.6s)
 GET /api/stats 200 in 520ms (next.js: 6ms, proxy.ts: 5ms, application-code: 509ms)
 GET /api/posts 200 in 337ms (next.js: 6ms, proxy.ts: 8ms, application-code: 323ms)
 GET /api/ping?ts=1782373306234 200 in 25ms (next.js: 4ms, proxy.ts: 12ms, application-code: 8ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.0s (next.js: 5ms, proxy.ts: 7ms, application-code: 3.0s)
 GET /api/stats 200 in 826ms (next.js: 4ms, proxy.ts: 4ms, application-code: 818ms)
 GET /api/posts 200 in 337ms (next.js: 4ms, proxy.ts: 5ms, application-code: 328ms)
 GET /api/ping?ts=1782373366236 200 in 26ms (next.js: 13ms, proxy.ts: 7ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 6ms, proxy.ts: 7ms, application-code: 2.5s)
 GET /api/stats 200 in 514ms (next.js: 4ms, proxy.ts: 4ms, application-code: 506ms)
 GET /api/posts 200 in 307ms (next.js: 5ms, proxy.ts: 4ms, application-code: 299ms)
 GET /api/ping?ts=1782373426235 200 in 50ms (next.js: 26ms, proxy.ts: 12ms, application-code: 12ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 46ms, proxy.ts: 13ms, application-code: 2.6s)
 GET /api/stats 200 in 579ms (next.js: 5ms, proxy.ts: 5ms, application-code: 569ms)
 GET /api/posts 200 in 386ms (next.js: 8ms, proxy.ts: 7ms, application-code: 371ms)
 GET /api/ping?ts=1782373486238 200 in 27ms (next.js: 13ms, proxy.ts: 7ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 6ms, proxy.ts: 7ms, application-code: 2.5s)
 GET /api/stats 200 in 497ms (next.js: 5ms, proxy.ts: 4ms, application-code: 488ms)
 GET /api/posts 200 in 319ms (next.js: 4ms, proxy.ts: 6ms, application-code: 309ms)
 GET /api/ping?ts=1782373546237 200 in 25ms (next.js: 7ms, proxy.ts: 9ms, application-code: 9ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 19ms, proxy.ts: 10ms, application-code: 2.5s)
 GET /api/stats 200 in 632ms (next.js: 4ms, proxy.ts: 4ms, application-code: 625ms)
 GET /api/posts 200 in 304ms (next.js: 4ms, proxy.ts: 4ms, application-code: 296ms)
 GET /api/ping?ts=1782373606234 200 in 29ms (next.js: 14ms, proxy.ts: 8ms, application-code: 8ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 8ms, proxy.ts: 6ms, application-code: 2.6s)
 GET /api/stats 200 in 741ms (next.js: 3ms, proxy.ts: 5ms, application-code: 733ms)
 GET /api/posts 200 in 322ms (next.js: 4ms, proxy.ts: 6ms, application-code: 313ms)
 GET /api/ping?ts=1782373666239 200 in 28ms (next.js: 13ms, proxy.ts: 8ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 7ms, proxy.ts: 6ms, application-code: 2.4s)
 GET /api/stats 200 in 523ms (next.js: 4ms, proxy.ts: 5ms, application-code: 515ms)
 GET /api/posts 200 in 315ms (next.js: 4ms, proxy.ts: 5ms, application-code: 306ms)
 GET /api/ping?ts=1782373726242 200 in 24ms (next.js: 10ms, proxy.ts: 7ms, application-code: 8ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 6ms, proxy.ts: 6ms, application-code: 2.8s)
 GET /api/stats 200 in 626ms (next.js: 4ms, proxy.ts: 7ms, application-code: 614ms)
 GET /api/posts 200 in 325ms (next.js: 4ms, proxy.ts: 5ms, application-code: 316ms)
 GET /api/ping?ts=1782373786237 200 in 34ms (next.js: 17ms, proxy.ts: 9ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 8ms, proxy.ts: 9ms, application-code: 2.6s)
 GET /api/stats 200 in 552ms (next.js: 5ms, proxy.ts: 5ms, application-code: 542ms)
 GET /api/posts 200 in 299ms (next.js: 6ms, proxy.ts: 7ms, application-code: 286ms)
 GET /api/ping?ts=1782373846234 200 in 17ms (next.js: 6ms, proxy.ts: 5ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.1s (next.js: 14ms, proxy.ts: 7ms, application-code: 3.1s)
 GET /api/stats 200 in 576ms (next.js: 4ms, proxy.ts: 4ms, application-code: 569ms)
 GET /api/posts 200 in 316ms (next.js: 5ms, proxy.ts: 6ms, application-code: 305ms)
 GET /api/ping?ts=1782373906239 200 in 25ms (next.js: 14ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.8s (next.js: 5ms, proxy.ts: 6ms, application-code: 3.8s)
 GET /api/stats 200 in 447ms (next.js: 4ms, proxy.ts: 6ms, application-code: 437ms)
 GET /api/posts 200 in 373ms (next.js: 4ms, proxy.ts: 4ms, application-code: 364ms)
 GET /api/ping?ts=1782373966237 200 in 26ms (next.js: 9ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 20ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/stats 200 in 523ms (next.js: 6ms, proxy.ts: 7ms, application-code: 509ms)
 GET /api/posts 200 in 320ms (next.js: 3ms, proxy.ts: 5ms, application-code: 312ms)
 GET /api/ping?ts=1782374026234 200 in 26ms (next.js: 13ms, proxy.ts: 7ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 6ms, proxy.ts: 6ms, application-code: 2.8s)
 GET /api/stats 200 in 577ms (next.js: 4ms, proxy.ts: 4ms, application-code: 570ms)
 GET /api/posts 200 in 333ms (next.js: 6ms, proxy.ts: 7ms, application-code: 321ms)
 GET /api/ping?ts=1782374086238 200 in 30ms (next.js: 13ms, proxy.ts: 10ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 7ms, proxy.ts: 10ms, application-code: 2.5s)
 GET /api/stats 200 in 481ms (next.js: 3ms, proxy.ts: 5ms, application-code: 472ms)
 GET /api/posts 200 in 302ms (next.js: 4ms, proxy.ts: 4ms, application-code: 295ms)
 GET /api/ping?ts=1782374146236 200 in 24ms (next.js: 12ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 4.0s (next.js: 5ms, proxy.ts: 7ms, application-code: 4.0s)
 GET /api/ping?ts=1782374206239 200 in 42ms (next.js: 24ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/stats 200 in 488ms (next.js: 14ms, proxy.ts: 10ms, application-code: 464ms)
 GET /api/posts 200 in 304ms (next.js: 4ms, proxy.ts: 4ms, application-code: 296ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 8ms, proxy.ts: 10ms, application-code: 2.4s)
 GET /api/ping?ts=1782374266241 200 in 32ms (next.js: 18ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 569ms (next.js: 8ms, proxy.ts: 8ms, application-code: 552ms)
 GET /api/posts 200 in 316ms (next.js: 5ms, proxy.ts: 4ms, application-code: 307ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 28ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782374326234 200 in 48ms (next.js: 27ms, proxy.ts: 13ms, application-code: 8ms)
 GET /api/stats 200 in 537ms (next.js: 9ms, proxy.ts: 12ms, application-code: 517ms)
 GET /api/posts 200 in 319ms (next.js: 4ms, proxy.ts: 4ms, application-code: 312ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 21ms, proxy.ts: 11ms, application-code: 2.5s)
 GET /api/ping?ts=1782374386239 200 in 22ms (next.js: 8ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 607ms (next.js: 15ms, proxy.ts: 9ms, application-code: 583ms)
 GET /api/posts 200 in 306ms (next.js: 3ms, proxy.ts: 5ms, application-code: 297ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 25ms, proxy.ts: 8ms, application-code: 2.4s)
 GET /api/ping?ts=1782374446233 200 in 46ms (next.js: 27ms, proxy.ts: 13ms, application-code: 6ms)
 GET /api/stats 200 in 705ms (next.js: 12ms, proxy.ts: 14ms, application-code: 679ms)
 GET /api/posts 200 in 331ms (next.js: 4ms, proxy.ts: 5ms, application-code: 322ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 22ms, proxy.ts: 15ms, application-code: 2.8s)
 GET /api/ping?ts=1782374506239 200 in 19ms (next.js: 4ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 757ms (next.js: 14ms, proxy.ts: 8ms, application-code: 735ms)
 GET /api/posts 200 in 365ms (next.js: 3ms, proxy.ts: 4ms, application-code: 358ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.3s (next.js: 9ms, proxy.ts: 8ms, application-code: 3.3s)
 GET /api/ping?ts=1782374566241 200 in 36ms (next.js: 23ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 594ms (next.js: 8ms, proxy.ts: 9ms, application-code: 577ms)
 GET /api/posts 200 in 375ms (next.js: 4ms, proxy.ts: 4ms, application-code: 367ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 16ms, proxy.ts: 9ms, application-code: 2.6s)
 GET /api/ping?ts=1782374626236 200 in 38ms (next.js: 25ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 569ms (next.js: 16ms, proxy.ts: 8ms, application-code: 546ms)
 GET /api/posts 200 in 351ms (next.js: 5ms, proxy.ts: 3ms, application-code: 343ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 8ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/ping?ts=1782374686228 200 in 22ms (next.js: 8ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 720ms (next.js: 15ms, proxy.ts: 10ms, application-code: 695ms)
 GET /api/posts 200 in 312ms (next.js: 4ms, proxy.ts: 4ms, application-code: 303ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 25ms, proxy.ts: 8ms, application-code: 2.5s)
 GET /api/ping?ts=1782374746234 200 in 41ms (next.js: 23ms, proxy.ts: 11ms, application-code: 7ms)
 GET /api/stats 200 in 517ms (next.js: 10ms, proxy.ts: 11ms, application-code: 496ms)
 GET /api/posts 200 in 320ms (next.js: 4ms, proxy.ts: 4ms, application-code: 312ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 18ms, proxy.ts: 13ms, application-code: 2.5s)
 GET /api/ping?ts=1782374806237 200 in 34ms (next.js: 19ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 716ms (next.js: 9ms, proxy.ts: 10ms, application-code: 698ms)
 GET /api/posts 200 in 320ms (next.js: 4ms, proxy.ts: 4ms, application-code: 312ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 27ms, proxy.ts: 8ms, application-code: 2.7s)
 GET /api/ping?ts=1782374866227 200 in 41ms (next.js: 26ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 476ms (next.js: 16ms, proxy.ts: 10ms, application-code: 450ms)
 GET /api/posts 200 in 333ms (next.js: 5ms, proxy.ts: 4ms, application-code: 324ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 9ms, proxy.ts: 10ms, application-code: 2.5s)
 GET /api/ping?ts=1782374926230 200 in 44ms (next.js: 26ms, proxy.ts: 11ms, application-code: 7ms)
 GET /api/stats 200 in 555ms (next.js: 16ms, proxy.ts: 10ms, application-code: 530ms)
 GET /api/posts 200 in 318ms (next.js: 3ms, proxy.ts: 5ms, application-code: 310ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 8ms, proxy.ts: 10ms, application-code: 2.4s)
 GET /api/ping?ts=1782374986237 200 in 38ms (next.js: 24ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 524ms (next.js: 9ms, proxy.ts: 9ms, application-code: 506ms)
 GET /api/posts 200 in 316ms (next.js: 5ms, proxy.ts: 4ms, application-code: 307ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 19ms, proxy.ts: 9ms, application-code: 2.4s)
 GET /api/ping?ts=1782375046232 200 in 36ms (next.js: 22ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 548ms (next.js: 7ms, proxy.ts: 9ms, application-code: 532ms)
 GET /api/posts 200 in 330ms (next.js: 4ms, proxy.ts: 4ms, application-code: 322ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.0s (next.js: 17ms, proxy.ts: 9ms, application-code: 3.0s)
 GET /api/ping?ts=1782375106231 200 in 22ms (next.js: 8ms, proxy.ts: 8ms, application-code: 7ms)
 GET /api/stats 200 in 641ms (next.js: 15ms, proxy.ts: 9ms, application-code: 616ms)
 GET /api/posts 200 in 363ms (next.js: 3ms, proxy.ts: 3ms, application-code: 356ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.2s (next.js: 24ms, proxy.ts: 8ms, application-code: 3.1s)
 GET /api/ping?ts=1782375166234 200 in 21ms (next.js: 10ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/stats 200 in 535ms (next.js: 4ms, proxy.ts: 5ms, application-code: 526ms)
 GET /api/posts 200 in 318ms (next.js: 3ms, proxy.ts: 4ms, application-code: 310ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 5ms, proxy.ts: 6ms, application-code: 2.4s)
 GET /api/ping?ts=1782375226234 200 in 34ms (next.js: 17ms, proxy.ts: 12ms, application-code: 5ms)
 GET /api/stats 200 in 540ms (next.js: 9ms, proxy.ts: 10ms, application-code: 520ms)
 GET /api/posts 200 in 331ms (next.js: 3ms, proxy.ts: 4ms, application-code: 324ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 24ms, proxy.ts: 9ms, application-code: 2.4s)
 GET /api/ping?ts=1782375286239 200 in 34ms (next.js: 22ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 577ms (next.js: 12ms, proxy.ts: 10ms, application-code: 555ms)
 GET /api/posts 200 in 309ms (next.js: 4ms, proxy.ts: 3ms, application-code: 301ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 8ms, proxy.ts: 9ms, application-code: 2.4s)
 GET /api/ping?ts=1782375346236 200 in 38ms (next.js: 24ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 579ms (next.js: 8ms, proxy.ts: 10ms, application-code: 561ms)
 GET /api/posts 200 in 319ms (next.js: 4ms, proxy.ts: 6ms, application-code: 310ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 19ms, proxy.ts: 10ms, application-code: 2.6s)
 GET /api/ping?ts=1782375406235 200 in 36ms (next.js: 23ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 543ms (next.js: 8ms, proxy.ts: 8ms, application-code: 527ms)
 GET /api/posts 200 in 337ms (next.js: 3ms, proxy.ts: 4ms, application-code: 329ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 17ms, proxy.ts: 9ms, application-code: 2.4s)
 GET /api/ping?ts=1782375466230 200 in 37ms (next.js: 23ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 664ms (next.js: 9ms, proxy.ts: 8ms, application-code: 647ms)
 GET /api/posts 200 in 333ms (next.js: 4ms, proxy.ts: 3ms, application-code: 326ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 20ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/ping?ts=1782375526231 200 in 22ms (next.js: 8ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 594ms (next.js: 15ms, proxy.ts: 9ms, application-code: 571ms)
 GET /api/posts 200 in 323ms (next.js: 4ms, proxy.ts: 4ms, application-code: 316ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 24ms, proxy.ts: 8ms, application-code: 2.4s)
 GET /api/stats 200 in 584ms (next.js: 3ms, proxy.ts: 4ms, application-code: 577ms)
 GET /api/posts 200 in 304ms (next.js: 4ms, proxy.ts: 5ms, application-code: 295ms)
 GET /api/stats 200 in 503ms (next.js: 3ms, proxy.ts: 5ms, application-code: 495ms)
 GET /api/posts 200 in 331ms (next.js: 3ms, proxy.ts: 4ms, application-code: 324ms)
 GET /api/stats 200 in 475ms (next.js: 3ms, proxy.ts: 5ms, application-code: 467ms)
 GET /api/posts 200 in 347ms (next.js: 3ms, proxy.ts: 5ms, application-code: 339ms)
 GET /api/stats 200 in 564ms (next.js: 3ms, proxy.ts: 5ms, application-code: 556ms)
 GET /api/posts 200 in 366ms (next.js: 3ms, proxy.ts: 4ms, application-code: 358ms)
 GET /api/stats 200 in 548ms (next.js: 3ms, proxy.ts: 4ms, application-code: 540ms)
 GET /api/posts 200 in 411ms (next.js: 3ms, proxy.ts: 4ms, application-code: 403ms)
 GET /api/stats 200 in 459ms (next.js: 5ms, proxy.ts: 5ms, application-code: 448ms)
 GET /api/posts 200 in 355ms (next.js: 4ms, proxy.ts: 4ms, application-code: 347ms)
 GET /api/stats 200 in 535ms (next.js: 4ms, proxy.ts: 5ms, application-code: 526ms)
 GET /api/posts 200 in 347ms (next.js: 3ms, proxy.ts: 4ms, application-code: 340ms)
 GET /api/stats 200 in 720ms (next.js: 3ms, proxy.ts: 4ms, application-code: 712ms)
 GET /api/posts 200 in 354ms (next.js: 3ms, proxy.ts: 4ms, application-code: 347ms)
 GET /api/stats 200 in 536ms (next.js: 8ms, proxy.ts: 5ms, application-code: 524ms)
 GET /api/posts 200 in 333ms (next.js: 4ms, proxy.ts: 4ms, application-code: 325ms)
 GET /api/stats 200 in 475ms (next.js: 7ms, proxy.ts: 5ms, application-code: 463ms)
 GET /api/posts 200 in 327ms (next.js: 3ms, proxy.ts: 4ms, application-code: 320ms)
 GET /api/stats 200 in 589ms (next.js: 9ms, proxy.ts: 4ms, application-code: 576ms)
 GET /api/posts 200 in 314ms (next.js: 3ms, proxy.ts: 3ms, application-code: 308ms)
 GET /api/stats 200 in 583ms (next.js: 8ms, proxy.ts: 5ms, application-code: 570ms)
 GET /api/posts 200 in 356ms (next.js: 3ms, proxy.ts: 3ms, application-code: 350ms)
 GET /api/stats 200 in 691ms (next.js: 3ms, proxy.ts: 4ms, application-code: 684ms)
 GET /api/posts 200 in 328ms (next.js: 7ms, proxy.ts: 4ms, application-code: 317ms)
 GET /api/stats 200 in 464ms (next.js: 3ms, proxy.ts: 4ms, application-code: 457ms)
 GET /api/posts 200 in 306ms (next.js: 3ms, proxy.ts: 3ms, application-code: 299ms)
 GET /api/stats 200 in 521ms (next.js: 3ms, proxy.ts: 3ms, application-code: 515ms)
 GET /api/posts 200 in 339ms (next.js: 3ms, proxy.ts: 3ms, application-code: 332ms)
 GET /api/stats 200 in 645ms (next.js: 3ms, proxy.ts: 4ms, application-code: 638ms)
 GET /api/posts 200 in 320ms (next.js: 3ms, proxy.ts: 3ms, application-code: 313ms)
 GET /api/stats 200 in 811ms (next.js: 4ms, proxy.ts: 5ms, application-code: 803ms)
 GET /api/posts 200 in 314ms (next.js: 3ms, proxy.ts: 3ms, application-code: 308ms)
 GET /api/stats 200 in 476ms (next.js: 3ms, proxy.ts: 4ms, application-code: 469ms)
 GET /api/posts 200 in 325ms (next.js: 3ms, proxy.ts: 3ms, application-code: 319ms)
 GET /api/stats 200 in 2.4s (next.js: 6ms, proxy.ts: 5ms, application-code: 2.4s)
 GET /api/posts 200 in 316ms (next.js: 4ms, proxy.ts: 5ms, application-code: 307ms)
 GET /api/stats 200 in 522ms (next.js: 4ms, proxy.ts: 9ms, application-code: 508ms)
 GET /api/posts 200 in 439ms (next.js: 5ms, proxy.ts: 6ms, application-code: 427ms)
 GET /api/stats 200 in 475ms (next.js: 3ms, proxy.ts: 6ms, application-code: 466ms)
 GET /api/ping?ts=1782376734150 200 in 29ms (next.js: 12ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/posts 200 in 351ms (next.js: 7ms, proxy.ts: 28ms, application-code: 316ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 24ms, proxy.ts: 10ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 4ms, proxy.ts: 4ms, application-code: 2.4s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 3ms, proxy.ts: 4ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 4ms, proxy.ts: 4ms, application-code: 2.5s)
 GET /api/ping?ts=1782376761230 200 in 21ms (next.js: 9ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 6ms, proxy.ts: 6ms, application-code: 2.4s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 3ms, proxy.ts: 4ms, application-code: 2.6s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 4ms, proxy.ts: 4ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 4ms, proxy.ts: 5ms, application-code: 2.6s)
 GET /api/ping?ts=1782376791231 200 in 13ms (next.js: 3ms, proxy.ts: 4ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.0s (next.js: 3ms, proxy.ts: 4ms, application-code: 3.0s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.3s (next.js: 4ms, proxy.ts: 3ms, application-code: 3.3s)
 GET /api/ping?ts=1782376846242 200 in 35ms (next.js: 23ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 636ms (next.js: 12ms, proxy.ts: 9ms, application-code: 615ms)
 GET /api/posts 200 in 394ms (next.js: 3ms, proxy.ts: 4ms, application-code: 386ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.2s (next.js: 7ms, proxy.ts: 9ms, application-code: 3.2s)
 GET /api/ping?ts=1782376906239 200 in 24ms (next.js: 8ms, proxy.ts: 10ms, application-code: 6ms)
 GET /api/stats 200 in 760ms (next.js: 16ms, proxy.ts: 10ms, application-code: 734ms)
 GET /api/posts 200 in 330ms (next.js: 4ms, proxy.ts: 5ms, application-code: 322ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.0s (next.js: 24ms, proxy.ts: 8ms, application-code: 3.0s)
 GET /api/ping?ts=1782376966238 200 in 34ms (next.js: 21ms, proxy.ts: 8ms, application-code: 5ms)
